activity_id,activity_name,city,category,price_aud,rating,suitable_for,duration_hours
AC-BCN-004,Historic Barcelona City Walking Tour,Barcelona,culture,34,4.9,everyone,2.2
AC-BCN-005,Barcelona Museum & Gallery Pass,Barcelona,culture,72,4,everyone,4.4
AC-BCN-006,Barcelona Old Town Photography Tour,Barcelona,culture,135,3.5,"couples, solo travellers",3.6
AC-BCN-007,Barcelona Sunset Cruise,Barcelona,water,177,4.8,"couples, families",2.1
AC-BCN-008,Snorkelling Day Trip from Barcelona,Barcelona,water,251,3.6,"families, adventure seekers",6.4
AC-BCN-009,Barcelona Kayak & Coastline Tour,Barcelona,water,162,4.1,active travellers,3.2
AC-BCN-010,Barcelona Countryside Day Trip,Barcelona,day trip,164,3.8,everyone,9.4
AC-BCN-011,Wine & Vineyard Tour near Barcelona,Barcelona,day trip,275,4.4,adults,7.6
AC-BCN-012,Barcelona Hidden Villages Small-Group Tour,Barcelona,day trip,123,3.5,small groups,8.5
AC-BCN-013,Barcelona Mountain Hike & Viewpoints,Barcelona,adventure,144,3.8,active travellers,4.9
AC-BCN-014,Barcelona Bike Tour,Barcelona,adventure,121,4.5,"active travellers, families",3
AC-BCN-015,Barcelona Zipline & Ropes Adventure,Barcelona,adventure,123,4.4,adventure seekers,3.4
AC-BCN-016,Barcelona Rooftop Bar Crawl,Barcelona,nightlife,101,3.8,"adults, groups",3
AC-BCN-017,Barcelona Live Music & Dinner Evening,Barcelona,nightlife,179,4.5,"couples, adults",3.7
AC-BCN-018,Barcelona Craft & Artisan Workshop,Barcelona,class,127,4.3,everyone,2.7
AC-BCN-019,Barcelona Language & Culture Crash Course,Barcelona,class,91,3.5,solo travellers,2.3
AC-BCN-020,Barcelona Wellness & Spa Half-Day,Barcelona,wellness,200,4.1,couples,4.3
AC-BCN-021,Barcelona Sunrise Yoga Session,Barcelona,wellness,58,3.8,everyone,1.3
AC-BCN-022,Barcelona Hop-On Hop-Off Bus Pass,Barcelona,sightseeing,81,5,"families, everyone",7.8
AC-BCN-023,Barcelona River & Canal Cruise,Barcelona,sightseeing,69,4.2,everyone,2.1
AC-BCN-024,Barcelona Observation Deck Skip-the-Line,Barcelona,sightseeing,69,4.4,families,2
AC-BCN-025,Barcelona Street Food Walking Tour — Small Group Edition,Barcelona,food & drink,113,4.4,"couples, foodies",3.8
AC-BCN-026,Barcelona Cooking Class with Local Chef — Afternoon Edition,Barcelona,food & drink,128,3.7,"couples, families",3.1
AC-BCN-027,Barcelona Night Market & Tapas Crawl — Small Group Edition,Barcelona,food & drink,61,3.6,"adults, groups",3.1
AC-BCN-028,Historic Barcelona City Walking Tour — Morning Edition,Barcelona,culture,73,4.5,everyone,3.4
AC-BCN-029,Barcelona Museum & Gallery Pass — Private Edition,Barcelona,culture,55,4.6,everyone,4.3
AC-BCN-030,Barcelona Old Town Photography Tour — Private Edition,Barcelona,culture,108,3.8,"couples, solo travellers",2.1
AC-BCN-031,Barcelona Sunset Cruise — Small Group Edition,Barcelona,water,211,4.6,"couples, families",2.6
AC-BCN-032,Snorkelling Day Trip from Barcelona — Small Group Edition,Barcelona,water,213,3.9,"families, adventure seekers",6.1
AC-BCN-033,Barcelona Kayak & Coastline Tour — Private Edition,Barcelona,water,108,3.6,active travellers,3.9
AC-BCN-034,Barcelona Countryside Day Trip — Small Group Edition,Barcelona,day trip,141,4.1,everyone,9.5
AC-BCN-035,Wine & Vineyard Tour near Barcelona — Premium Edition,Barcelona,day trip,166,4.7,adults,6.7
AC-BCN-036,Barcelona Hidden Villages Small-Group Tour — Small Group Edition,Barcelona,day trip,240,4.3,small groups,8.6
AC-BCN-037,Barcelona Mountain Hike & Viewpoints — Morning Edition,Barcelona,adventure,116,4.8,active travellers,5.6
AC-BCN-038,Barcelona Bike Tour — Afternoon Edition,Barcelona,adventure,54,4.2,"active travellers, families",3.2
AC-MAD-001,Madrid Street Food Walking Tour,Madrid,food & drink,71,4.4,"couples, foodies",3.4
AC-MAD-002,Madrid Cooking Class with Local Chef,Madrid,food & drink,85,3.4,"couples, families",3.8
AC-MAD-003,Madrid Night Market & Tapas Crawl,Madrid,food & drink,71,3.9,"adults, groups",3.3
AC-MAD-004,Historic Madrid City Walking Tour,Madrid,culture,65,5,everyone,3
AC-MAD-005,Madrid Museum & Gallery Pass,Madrid,culture,61,4.6,everyone,3.4
AC-MAD-006,Madrid Old Town Photography Tour,Madrid,culture,141,4.3,"couples, solo travellers",4
AC-MAD-007,Madrid Sunset Cruise,Madrid,water,114,4.3,"couples, families",2.6
AC-MAD-008,Snorkelling Day Trip from Madrid,Madrid,water,180,4.9,"families, adventure seekers",7.4
AC-MAD-009,Madrid Kayak & Coastline Tour,Madrid,water,153,4.4,active travellers,3.7
AC-MAD-010,Madrid Countryside Day Trip,Madrid,day trip,130,4.8,everyone,9
AC-MAD-011,Wine & Vineyard Tour near Madrid,Madrid,day trip,183,3.5,adults,7.3
AC-MAD-012,Madrid Hidden Villages Small-Group Tour,Madrid,day trip,142,3.5,small groups,8.7
AC-MAD-013,Madrid Mountain Hike & Viewpoints,Madrid,adventure,105,4.9,active travellers,4.6
AC-MAD-014,Madrid Bike Tour,Madrid,adventure,55,5,"active travellers, families",3.5
AC-MAD-015,Madrid Zipline & Ropes Adventure,Madrid,adventure,200,4.8,adventure seekers,3.4
AC-MAD-016,Madrid Rooftop Bar Crawl,Madrid,nightlife,118,4.4,"adults, groups",3.5
AC-MAD-017,Madrid Live Music & Dinner Evening,Madrid,nightlife,109,4.6,"couples, adults",3.5
AC-MAD-018,Madrid Craft & Artisan Workshop,Madrid,class,109,4.9,everyone,2.4
AC-MAD-019,Madrid Language & Culture Crash Course,Madrid,class,83,3.7,solo travellers,2.8
AC-MAD-020,Madrid Wellness & Spa Half-Day,Madrid,wellness,300,4.1,couples,3.4
AC-MAD-021,Madrid Sunrise Yoga Session,Madrid,wellness,65,4.6,everyone,1.3
AC-MAD-022,Madrid Hop-On Hop-Off Bus Pass,Madrid,sightseeing,54,4.5,"families, everyone",8
AC-MAD-023,Madrid River & Canal Cruise,Madrid,sightseeing,53,3.8,everyone,1
AC-MAD-024,Madrid Observation Deck Skip-the-Line,Madrid,sightseeing,44,4.7,families,2
AC-MAD-025,Madrid Street Food Walking Tour — Premium Edition,Madrid,food & drink,92,4.3,"couples, foodies",3.9
AC-MAD-026,Madrid Cooking Class with Local Chef — Small Group Edition,Madrid,food & drink,91,3.7,"couples, families",3.4
AC-MAD-027,Madrid Night Market & Tapas Crawl — Private Edition,Madrid,food & drink,91,4.5,"adults, groups",3.8
AC-MAD-028,Historic Madrid City Walking Tour — Small Group Edition,Madrid,culture,54,4.5,everyone,3.5
AC-MAD-029,Madrid Museum & Gallery Pass — Evening Edition,Madrid,culture,76,3.8,everyone,4.4
AC-MAD-030,Madrid Old Town Photography Tour — Private Edition,Madrid,culture,68,3.8,"couples, solo travellers",2.9
AC-MAD-031,Madrid Sunset Cruise — Evening Edition,Madrid,water,88,5,"couples, families",2.4
AC-MAD-032,Snorkelling Day Trip from Madrid — Evening Edition,Madrid,water,106,3.9,"families, adventure seekers",7
AC-MAD-033,Madrid Kayak & Coastline Tour — Morning Edition,Madrid,water,91,4.3,active travellers,3.2
AC-MAD-034,Madrid Countryside Day Trip — Small Group Edition,Madrid,day trip,194,4.8,everyone,9.3
AC-MAD-035,Wine & Vineyard Tour near Madrid — Premium Edition,Madrid,day trip,276,4.3,adults,7.2
AC-MAD-036,Madrid Hidden Villages Small-Group Tour — Evening Edition,Madrid,day trip,227,3.8,small groups,7.1
AC-MAD-037,Madrid Mountain Hike & Viewpoints — Evening Edition,Madrid,adventure,101,5,active travellers,7.2
AC-MAD-038,Madrid Bike Tour — Premium Edition,Madrid,adventure,93,4.2,"active travellers, families",3.7
AC-MAD-039,Madrid Zipline & Ropes Adventure — Afternoon Edition,Madrid,adventure,175,4.7,adventure seekers,2.6
AC-VLC-001,Valencia Street Food Walking Tour,Valencia,food & drink,50,4,"couples, foodies",2.7
AC-VLC-002,Valencia Cooking Class with Local Chef,Valencia,food & drink,119,3.6,"couples, families",3.6
AC-VLC-003,Valencia Night Market & Tapas Crawl,Valencia,food & drink,64,4.7,"adults, groups",3.4
AC-VLC-004,Historic Valencia City Walking Tour,Valencia,culture,28,5,everyone,3.1
AC-VLC-005,Valencia Museum & Gallery Pass,Valencia,culture,38,4.5,everyone,3.4
AC-VLC-006,Valencia Old Town Photography Tour,Valencia,culture,77,4.7,"couples, solo travellers",3.5
AC-VLC-007,Valencia Sunset Cruise,Valencia,water,140,3.4,"couples, families",2.1
AC-VLC-008,Snorkelling Day Trip from Valencia,Valencia,water,97,4.4,"families, adventure seekers",6.9
AC-VLC-009,Valencia Kayak & Coastline Tour,Valencia,water,98,4,active travellers,4
AC-VLC-010,Valencia Countryside Day Trip,Valencia,day trip,212,4.2,everyone,9.7
AC-VLC-011,Wine & Vineyard Tour near Valencia,Valencia,day trip,222,4.3,adults,6.6
AC-VLC-012,Valencia Hidden Villages Small-Group Tour,Valencia,day trip,229,3.4,small groups,8.6
AC-VLC-013,Valencia Mountain Hike & Viewpoints,Valencia,adventure,59,3.7,active travellers,5.6
AC-VLC-014,Valencia Bike Tour,Valencia,adventure,56,4.8,"active travellers, families",3.5
AC-VLC-015,Valencia Zipline & Ropes Adventure,Valencia,adventure,126,4,adventure seekers,3.8
AC-VLC-016,Valencia Rooftop Bar Crawl,Valencia,nightlife,78,5,"adults, groups",3.8
AC-VLC-017,Valencia Live Music & Dinner Evening,Valencia,nightlife,114,3.8,"couples, adults",3.2
AC-VLC-018,Valencia Craft & Artisan Workshop,Valencia,class,104,3.9,everyone,2.4
AC-VLC-019,Valencia Language & Culture Crash Course,Valencia,class,78,3.7,solo travellers,2.9
AC-VLC-020,Valencia Wellness & Spa Half-Day,Valencia,wellness,210,4.9,couples,3.8
AC-VLC-021,Valencia Sunrise Yoga Session,Valencia,wellness,27,3.5,everyone,1.9
AC-VLC-022,Valencia Hop-On Hop-Off Bus Pass,Valencia,sightseeing,41,4.9,"families, everyone",7.2
AC-VLC-023,Valencia River & Canal Cruise,Valencia,sightseeing,68,3.9,everyone,2
AC-VLC-024,Valencia Observation Deck Skip-the-Line,Valencia,sightseeing,68,4.2,families,1.7
AC-VLC-025,Valencia Street Food Walking Tour — Evening Edition,Valencia,food & drink,86,3.5,"couples, foodies",3
AC-VLC-026,Valencia Cooking Class with Local Chef — Evening Edition,Valencia,food & drink,83,4.1,"couples, families",3.3
AC-VLC-027,Valencia Night Market & Tapas Crawl — Morning Edition,Valencia,food & drink,50,4.3,"adults, groups",3.3
AC-VLC-028,Historic Valencia City Walking Tour — Morning Edition,Valencia,culture,23,4,everyone,3.3
AC-VLC-029,Valencia Museum & Gallery Pass — Private Edition,Valencia,culture,33,4.8,everyone,3.7
AC-VLC-030,Valencia Old Town Photography Tour — Morning Edition,Valencia,culture,94,3.8,"couples, solo travellers",4
AC-VLC-031,Valencia Sunset Cruise — Afternoon Edition,Valencia,water,128,4.2,"couples, families",2.3
AC-VLC-032,Snorkelling Day Trip from Valencia — Premium Edition,Valencia,water,150,3.6,"families, adventure seekers",6.8
AC-VLC-033,Valencia Kayak & Coastline Tour — Premium Edition,Valencia,water,74,4.8,active travellers,4
AC-VLC-034,Valencia Countryside Day Trip — Small Group Edition,Valencia,day trip,185,3.9,everyone,9.6
AC-VLC-035,Wine & Vineyard Tour near Valencia — Evening Edition,Valencia,day trip,137,4.9,adults,6.1
AC-VLC-036,Valencia Hidden Villages Small-Group Tour — Premium Edition,Valencia,day trip,220,4.3,small groups,7.4
AC-VLC-037,Valencia Mountain Hike & Viewpoints — Morning Edition,Valencia,adventure,123,4.2,active travellers,6.4
AC-VLC-038,Valencia Bike Tour — Evening Edition,Valencia,adventure,84,4.5,"active travellers, families",3.4
AC-VLC-039,Valencia Zipline & Ropes Adventure — Morning Edition,Valencia,adventure,138,3.9,adventure seekers,3.7
AC-VLC-040,Valencia Rooftop Bar Crawl — Morning Edition,Valencia,nightlife,59,4.6,"adults, groups",3.9
AC-VLC-041,Valencia Live Music & Dinner Evening — Premium Edition,Valencia,nightlife,151,5,"couples, adults",3.2
AC-VLC-042,Valencia Craft & Artisan Workshop — Afternoon Edition,Valencia,class,94,4.1,everyone,2
AC-VLC-043,Valencia Language & Culture Crash Course — Premium Edition,Valencia,class,40,4.3,solo travellers,2.8
AC-LIS-001,Lisbon Street Food Walking Tour,Lisbon,food & drink,92,4.6,"couples, foodies",2.5
AC-LIS-002,Lisbon Cooking Class with Local Chef,Lisbon,food & drink,83,3.9,"couples, families",3.3
AC-LIS-003,Lisbon Night Market & Tapas Crawl,Lisbon,food & drink,64,3.8,"adults, groups",3.6
AC-LIS-004,Historic Lisbon City Walking Tour,Lisbon,culture,29,3.5,everyone,2.2
AC-LIS-005,Lisbon Museum & Gallery Pass,Lisbon,culture,42,4.5,everyone,5.5
AC-LIS-006,Lisbon Old Town Photography Tour,Lisbon,culture,81,3.7,"couples, solo travellers",2.3
AC-LIS-007,Lisbon Sunset Cruise,Lisbon,water,167,3.6,"couples, families",2.4
AC-LIS-008,Snorkelling Day Trip from Lisbon,Lisbon,water,204,3.7,"families, adventure seekers",6.8
AC-LIS-009,Lisbon Kayak & Coastline Tour,Lisbon,water,117,3.6,active travellers,3.3
AC-LIS-010,Lisbon Countryside Day Trip,Lisbon,day trip,257,4.2,everyone,9.6
AC-LIS-011,Wine & Vineyard Tour near Lisbon,Lisbon,day trip,135,4.6,adults,6.3
AC-LIS-012,Lisbon Hidden Villages Small-Group Tour,Lisbon,day trip,186,3.7,small groups,8.9
AC-LIS-013,Lisbon Mountain Hike & Viewpoints,Lisbon,adventure,120,3.8,active travellers,7.3
AC-LIS-014,Lisbon Bike Tour,Lisbon,adventure,92,4.2,"active travellers, families",3.3
AC-LIS-015,Lisbon Zipline & Ropes Adventure,Lisbon,adventure,102,4.6,adventure seekers,2.1
AC-LIS-016,Lisbon Rooftop Bar Crawl,Lisbon,nightlife,88,4.6,"adults, groups",3.1
AC-LIS-017,Lisbon Live Music & Dinner Evening,Lisbon,nightlife,165,4.8,"couples, adults",3.3
AC-LIS-018,Lisbon Craft & Artisan Workshop,Lisbon,class,99,4.7,everyone,2.2
AC-LIS-019,Lisbon Language & Culture Crash Course,Lisbon,class,52,4,solo travellers,2.7
AC-LIS-020,Lisbon Wellness & Spa Half-Day,Lisbon,wellness,254,4.1,couples,3.7
AC-LIS-021,Lisbon Sunrise Yoga Session,Lisbon,wellness,42,4.9,everyone,1.5
AC-LIS-022,Lisbon Hop-On Hop-Off Bus Pass,Lisbon,sightseeing,49,3.7,"families, everyone",4.5
AC-LIS-023,Lisbon River & Canal Cruise,Lisbon,sightseeing,64,4,everyone,2.2
AC-LIS-024,Lisbon Observation Deck Skip-the-Line,Lisbon,sightseeing,71,4.7,families,1.2
AC-LIS-025,Lisbon Street Food Walking Tour — Premium Edition,Lisbon,food & drink,68,4.4,"couples, foodies",3.4
AC-LIS-026,Lisbon Cooking Class with Local Chef — Afternoon Edition,Lisbon,food & drink,137,4.7,"couples, families",3.9
AC-LIS-027,Lisbon Night Market & Tapas Crawl — Morning Edition,Lisbon,food & drink,96,3.6,"adults, groups",4
AC-LIS-028,Historic Lisbon City Walking Tour — Private Edition,Lisbon,culture,66,3.7,everyone,2.7
AC-LIS-029,Lisbon Museum & Gallery Pass — Small Group Edition,Lisbon,culture,66,4.3,everyone,3.2
AC-LIS-030,Lisbon Old Town Photography Tour — Evening Edition,Lisbon,culture,103,3.9,"couples, solo travellers",3.1
AC-LIS-031,Lisbon Sunset Cruise — Afternoon Edition,Lisbon,water,130,3.5,"couples, families",2.6
AC-LIS-032,Snorkelling Day Trip from Lisbon — Morning Edition,Lisbon,water,235,3.7,"families, adventure seekers",7.4
AC-LIS-033,Lisbon Kayak & Coastline Tour — Evening Edition,Lisbon,water,97,4,active travellers,3.7
AC-LIS-034,Lisbon Countryside Day Trip — Afternoon Edition,Lisbon,day trip,232,4.5,everyone,8.3
AC-LIS-035,Wine & Vineyard Tour near Lisbon — Evening Edition,Lisbon,day trip,276,3.5,adults,7.7
AC-LIS-036,Lisbon Hidden Villages Small-Group Tour — Evening Edition,Lisbon,day trip,145,4.4,small groups,7.4
AC-LIS-037,Lisbon Mountain Hike & Viewpoints — Private Edition,Lisbon,adventure,105,3.9,active travellers,4.3
AC-LIS-038,Lisbon Bike Tour — Afternoon Edition,Lisbon,adventure,104,3.8,"active travellers, families",3.1
AC-OPO-001,Porto Street Food Walking Tour,Porto,food & drink,84,3.9,"couples, foodies",3.6
AC-OPO-002,Porto Cooking Class with Local Chef,Porto,food & drink,122,4.8,"couples, families",3.6
AC-OPO-003,Porto Night Market & Tapas Crawl,Porto,food & drink,82,4.3,"adults, groups",3.3
AC-OPO-004,Historic Porto City Walking Tour,Porto,culture,47,3.9,everyone,2.8
AC-OPO-005,Porto Museum & Gallery Pass,Porto,culture,48,4.9,everyone,5.4
AC-OPO-006,Porto Old Town Photography Tour,Porto,culture,105,4.1,"couples, solo travellers",3.1
AC-OPO-007,Porto Sunset Cruise,Porto,water,131,3.8,"couples, families",2.8
AC-OPO-008,Snorkelling Day Trip from Porto,Porto,water,120,4,"families, adventure seekers",7.8
AC-OPO-009,Porto Kayak & Coastline Tour,Porto,water,104,4.4,active travellers,3.3
AC-OPO-010,Porto Countryside Day Trip,Porto,day trip,230,4.5,everyone,9.5
AC-OPO-011,Wine & Vineyard Tour near Porto,Porto,day trip,153,4.2,adults,7.2
AC-OPO-012,Porto Hidden Villages Small-Group Tour,Porto,day trip,116,4.6,small groups,8.8
AC-OPO-013,Porto Mountain Hike & Viewpoints,Porto,adventure,77,4.9,active travellers,6.7
AC-OPO-014,Porto Bike Tour,Porto,adventure,86,3.6,"active travellers, families",3.5
AC-OPO-015,Porto Zipline & Ropes Adventure,Porto,adventure,154,3.4,adventure seekers,3.5
AC-OPO-016,Porto Rooftop Bar Crawl,Porto,nightlife,71,3.5,"adults, groups",3.2
AC-OPO-017,Porto Live Music & Dinner Evening,Porto,nightlife,158,3.5,"couples, adults",3.1
AC-OPO-018,Porto Craft & Artisan Workshop,Porto,class,97,4.3,everyone,2.6
AC-OPO-019,Porto Language & Culture Crash Course,Porto,class,41,4.3,solo travellers,2.9
AC-OPO-020,Porto Wellness & Spa Half-Day,Porto,wellness,145,4.3,couples,4.3
AC-OPO-021,Porto Sunrise Yoga Session,Porto,wellness,32,3.9,everyone,1.3
AC-OPO-022,Porto Hop-On Hop-Off Bus Pass,Porto,sightseeing,37,3.7,"families, everyone",7.9
AC-OPO-023,Porto River & Canal Cruise,Porto,sightseeing,70,3.6,everyone,1.4
AC-OPO-024,Porto Observation Deck Skip-the-Line,Porto,sightseeing,46,3.8,families,1
AC-OPO-025,Porto Street Food Walking Tour — Morning Edition,Porto,food & drink,96,4.3,"couples, foodies",3
AC-OPO-026,Porto Cooking Class with Local Chef — Private Edition,Porto,food & drink,102,4.2,"couples, families",3.4
AC-OPO-027,Porto Night Market & Tapas Crawl — Evening Edition,Porto,food & drink,93,4.7,"adults, groups",3.5
AC-OPO-028,Historic Porto City Walking Tour — Small Group Edition,Porto,culture,28,4.7,everyone,3.3
AC-OPO-029,Porto Museum & Gallery Pass — Morning Edition,Porto,culture,65,3.5,everyone,3.4
AC-OPO-030,Porto Old Town Photography Tour — Evening Edition,Porto,culture,62,4.6,"couples, solo travellers",2.9
AC-OPO-031,Porto Sunset Cruise — Premium Edition,Porto,water,84,4.2,"couples, families",2.1
AC-OPO-032,Snorkelling Day Trip from Porto — Morning Edition,Porto,water,162,3.7,"families, adventure seekers",7.2
AC-OPO-033,Porto Kayak & Coastline Tour — Afternoon Edition,Porto,water,110,3.8,active travellers,3.4
AC-OPO-034,Porto Countryside Day Trip — Evening Edition,Porto,day trip,150,4.1,everyone,10
AC-OPO-035,Wine & Vineyard Tour near Porto — Afternoon Edition,Porto,day trip,196,3.9,adults,6.5
AC-OPO-036,Porto Hidden Villages Small-Group Tour — Morning Edition,Porto,day trip,180,4.8,small groups,7.5
AC-OPO-037,Porto Mountain Hike & Viewpoints — Afternoon Edition,Porto,adventure,56,4.7,active travellers,6.8
AC-OPO-038,Porto Bike Tour — Afternoon Edition,Porto,adventure,71,4.6,"active travellers, families",3.9
AC-OPO-039,Porto Zipline & Ropes Adventure — Afternoon Edition,Porto,adventure,126,4.9,adventure seekers,3.6
AC-OPO-040,Porto Rooftop Bar Crawl — Evening Edition,Porto,nightlife,79,4.2,"adults, groups",3.3
AC-OPO-041,Porto Live Music & Dinner Evening — Private Edition,Porto,nightlife,116,5,"couples, adults",4
AC-OPO-042,Porto Craft & Artisan Workshop — Premium Edition,Porto,class,66,4.1,everyone,2.2
AC-OPO-043,Porto Language & Culture Crash Course — Premium Edition,Porto,class,69,3.4,solo travellers,2.3
AC-AMS-001,Amsterdam Street Food Walking Tour,Amsterdam,food & drink,123,3.6,"couples, foodies",2.7
